seqnames_dar,start_dar,end_dar,width_dar,strand_dar,cell_type_dar,logFC_dar,distance,seqnames_degs,start_deg,end_deg,width_deg,strand_deg,cell_type_deg,gene_name,gene_biotype,DAR_deg_overlap,log2FC_deg
chr16,84594069,84594569,501,*,B_Cells,-0.13854801,27975,chr16,84563594,84566093,2500,*,MAIT,COTL1,protein_coding,FALSE,0.130951261
chr1,31423497,31423997,501,*,B_Cells,0.365375305,480423,chr1,31904421,31906920,2500,*,CD4_CTL,PTP4A2,protein_coding,FALSE,0.145505413
chr4,83212338,83212838,501,*,B_Cells,-0.145783502,121790,chr4,83088048,83090547,2500,*,B_intermediate,PLAC8,protein_coding,FALSE,0.142923747
chr11,65506506,65507006,501,*,B_Cells,-0.320301387,3092,chr11,65500914,65503413,2500,*,cDC2,MALAT1,misc_RNA,FALSE,-0.621562866
chr19,3721375,3721875,501,*,B_Cells,0.457894223,252180,chr19,3974056,3976555,2500,*,CD8_Naive,EEF2,protein_coding,FALSE,0.13981807
chr6,16322613,16323113,501,*,B_Cells,-0.212593908,192988,chr6,16127125,16129624,2500,*,CD4_CTL,MYLIP,protein_coding,FALSE,-0.144476711
chr5,134132367,134132867,501,*,B_Cells,0.452766685,14067,chr5,134146935,134149434,2500,*,CD4_CTL,SKP1,protein_coding,FALSE,0.145853051
chr8,35897756,35898256,501,*,B_Cells,0.455269713,2827929,chr8,38726186,38728685,2500,*,NK_CD56bright,TACC1,protein_coding,FALSE,0.15113161
chr16,679687,680187,501,*,B_Cells,0.319705083,490218,chr16,186969,189468,2500,*,CD8_TEM,LUC7L,protein_coding,FALSE,-0.140008434
chr6,16761403,16761903,501,*,B_Cells,-0.17379938,631778,chr6,16127125,16129624,2500,*,CD4_CTL,MYLIP,protein_coding,FALSE,-0.144476711
chr16,15022089,15022589,501,*,B_Cells,0.43985387,46998,chr16,14972591,14975090,2500,*,CD4_CTL,PDXDC1,protein_coding,FALSE,-0.128663981
chr9,21444193,21444693,501,*,B_Cells,0.350818161,444178,chr9,20997515,21000014,2500,*,B_naive,HACD4,protein_coding,FALSE,0.140608244
chr1,48750021,48750521,501,*,B_Cells,0.388255151,1415724,chr1,47331797,47334296,2500,*,Treg,CMPK1,protein_coding,FALSE,0.184210838
chr20,62832488,62832988,501,*,B_Cells,-0.200311481,15744,chr20,62814244,62816743,2500,*,B_intermediate,COL9A3,protein_coding,FALSE,-0.1316868
chr1,16895461,16895961,501,*,B_Cells,0.348864644,120760,chr1,17016722,17019221,2500,*,CD14_Mono,SDHB,LRG_gene,FALSE,-0.126508345
chr2,2613335,2613835,501,*,B_Cells,0.448648708,6063009,chr2,8676845,8679344,2500,*,CD8_TEM,ID2,protein_coding,FALSE,-0.214751133
chr7,87474469,87474969,501,*,B_Cells,0.323721302,728147,chr7,88203117,88205616,2500,*,NK_CD56bright,SRI,LRG_gene,FALSE,-0.148593908
chr1,1746153,1746653,501,*,B_Cells,0.308980254,42923,chr1,1700730,1703229,2500,*,CD4_CTL,CDK11A,protein_coding,FALSE,-0.259197778
chr8,126558301,126558801,501,*,B_Cells,0.382737199,635493,chr8,125920308,125922807,2500,*,Treg,LINC00861,lincRNA,FALSE,0.15445881
chr8,143553360,143553860,501,*,B_Cells,-0.23191904,260483,chr8,143814344,143816843,2500,*,CD4_CTL,PUF60,protein_coding,FALSE,0.151378342
chr4,179989980,179990480,501,*,B_Cells,0.399639664,4395232,chr4,184385713,184388212,2500,*,CD16_Mono,IRF2,protein_coding,FALSE,-0.155040158
chr2,69693436,69693936,501,*,B_Cells,0.491558416,48511,chr2,69642425,69644924,2500,*,B_naive,ANXA4,protein_coding,FALSE,-0.150530139
chr4,90128270,90128770,501,*,B_Cells,0.436092072,7037722,chr4,83088048,83090547,2500,*,B_intermediate,PLAC8,protein_coding,FALSE,0.142923747
chr15,33194610,33195110,501,*,B_Cells,0.391144599,886906,chr15,34082017,34084516,2500,*,CD4_CTL,EMC7,protein_coding,FALSE,0.15684876
chr1,228137998,228138498,501,*,B_Cells,0.335245,0,chr1,228137962,228140461,2500,*,CD16_Mono,GUK1,protein_coding,FALSE,0.139455431
chr6,26055705,26056205,501,*,B_Cells,-0.244411137,0,chr6,26053787,26056286,2500,*,CD14_Mono,HIST1H1C,protein_coding,FALSE,0.133574046
chr8,109595796,109596296,501,*,B_Cells,0.474797813,260972,chr8,109332324,109334823,2500,*,CD16_Mono,ENY2,protein_coding,FALSE,-0.131991925
chr2,238098377,238098877,501,*,B_Cells,-0.211076302,470301,chr2,237625576,237628075,2500,*,B_intermediate,LRRFIP1,protein_coding,FALSE,0.20905895
chr1,76074363,76074863,501,*,B_Cells,0.278194394,1619123,chr1,77693987,77696486,2500,*,CD4_CTL,USP33,protein_coding,FALSE,-0.135455832
chr6,71366440,71366940,501,*,B_Cells,0.497005011,1690138,chr6,69673802,69676301,2500,*,cDC2,LMBRD1,protein_coding,FALSE,0.232292864
chr6,158818017,158818517,501,*,B_Cells,-0.198909604,51776,chr6,158763741,158766240,2500,*,CD4_TEM,EZR,protein_coding,FALSE,0.152802016
chr7,47979391,47979891,501,*,B_Cells,-0.130974665,106736,chr7,48086628,48089127,2500,*,CD4_CTL,UPP1,protein_coding,FALSE,0.322837913
chr9,76459160,76459660,501,*,B_Cells,0.316198159,715692,chr9,77175353,77177852,2500,*,Treg,VPS13A,protein_coding,FALSE,-0.138966367
chr17,7132719,7133219,501,*,B_Cells,0.289020136,30897,chr17,7099322,7101821,2500,*,CD14_Mono,ASGR2,protein_coding,FALSE,0.147890606
chr19,8050483,8050983,501,*,B_Cells,0.304527136,249143,chr19,8300127,8302626,2500,*,CD8_TEM,CD320,protein_coding,FALSE,0.134704697
chr14,91817814,91818314,501,*,B_Cells,0.485550398,37563,chr14,91777751,91780250,2500,*,CD8_TEM,TC2N,protein_coding,FALSE,-0.128420541
chr20,57680171,57680671,501,*,B_Cells,0.31849571,288264,chr20,57389407,57391906,2500,*,CD4_TEM,RBM38,protein_coding,FALSE,0.196157049
chr19,19661824,19662324,501,*,B_Cells,-0.180775803,4471,chr19,19666796,19669295,2500,*,B_intermediate,ZNF101,protein_coding,FALSE,-0.137228683
chr18,67516618,67517118,501,*,B_Cells,0.191101971,4392772,chr18,63121346,63123845,2500,*,CD4_Naive,BCL2,protein_coding,FALSE,-0.147610488
chr6,90274310,90274810,501,*,B_Cells,0.255005291,347281,chr6,89924529,89927028,2500,*,CD4_Naive,BACH2,protein_coding,FALSE,-0.139580773
chr11,65498771,65499271,501,*,B_Cells,-0.206199799,509,chr11,65495762,65498261,2500,*,cDC2,MALAT1,lincRNA,FALSE,-0.621562866
chr17,41116258,41116758,501,*,B_Cells,0.464696008,561989,chr17,40551769,40554268,2500,*,CD4_TEM,CCR7,protein_coding,FALSE,0.145528591
chr10,124539819,124540319,501,*,B_Cells,0.321955339,76972,chr10,124617292,124619791,2500,*,CD4_CTL,FAM53B,protein_coding,FALSE,-0.152248429
chr1,156154204,156154704,501,*,B_Cells,0.304141088,39034,chr1,156112670,156115169,2500,*,CD4_TEM,LMNA,LRG_gene,FALSE,0.144023676
chr18,72181211,72181711,501,*,B_Cells,-0.28358374,2312104,chr18,74493816,74496315,2500,*,CD16_Mono,CNDP2,protein_coding,FALSE,-0.126045736
chr10,24887535,24888035,501,*,B_Cells,-0.229049993,1548167,chr10,26436203,26438702,2500,*,CD14_Mono,APBB1IP,protein_coding,FALSE,-0.132607453
chr17,46020081,46020581,501,*,B_Cells,-0.239009853,7334,chr17,46027916,46030415,2500,*,CD4_Naive,KANSL1,protein_coding,FALSE,-0.159800476
chr17,49739571,49740071,501,*,B_Cells,0.197988846,335022,chr17,49402049,49404548,2500,*,CD4_CTL,PHB,protein_coding,FALSE,0.153529828
chr1,1891478,1891978,501,*,B_Cells,0.489610332,188248,chr1,1700730,1703229,2500,*,CD4_CTL,CDK11A,protein_coding,FALSE,-0.259197778
chr14,20715434,20715934,501,*,B_Cells,0.355557205,245555,chr14,20467379,20469878,2500,*,CD16_Mono,PNP,LRG_gene,FALSE,-0.186761998
chr2,10493523,10494023,501,*,B_Cells,-0.238845456,53055,chr2,10437968,10440467,2500,*,CD4_CTL,ODC1,protein_coding,FALSE,0.225152428
chr14,63745986,63746486,501,*,B_Cells,-0.201661779,104496,chr14,63850983,63853482,2500,*,CD8_TEM,SYNE2,protein_coding,FALSE,-0.165747871
chr4,1026109,1026609,501,*,B_Cells,-0.182579977,138322,chr4,1164932,1167431,2500,*,CD4_CTL,SPON2,protein_coding,FALSE,0.173252343
chr12,122813281,122813781,501,*,B_Cells,0.333244058,98025,chr12,122712756,122715255,2500,*,CD16_Mono,HCAR3,protein_coding,FALSE,-0.227585399
chr12,116802937,116803437,501,*,B_Cells,-0.200316646,92252,chr12,116708185,116710684,2500,*,B_intermediate,C12orf49,protein_coding,FALSE,-0.166909003
chr1,206803146,206803646,501,*,B_Cells,-0.211039504,98739,chr1,206902386,206904885,2500,*,B_naive,FCMR,protein_coding,FALSE,-0.14771879
chr18,23479775,23480275,501,*,B_Cells,0.392215608,26452,chr18,23450823,23453322,2500,*,NK_CD56bright,RIOK3,protein_coding,FALSE,0.14588139
chr13,99496620,99497120,501,*,B_Cells,-0.159701665,201590,chr13,99292530,99295029,2500,*,CD4_CTL,GPR183,protein_coding,FALSE,0.158694561
chr16,67530131,67530631,501,*,B_Cells,0.281190465,135212,chr16,67392419,67394918,2500,*,CD16_Mono,ZDHHC1,protein_coding,FALSE,-0.143559166
chr1,156097001,156097501,501,*,B_Cells,0.337656434,13928,chr1,156080573,156083072,2500,*,CD4_TEM,LMNA,protein_coding,FALSE,0.144023676
chr6,26156095,26156595,501,*,B_Cells,-0.140027262,0,chr6,26154354,26156853,2500,*,CD16_Mono,HIST1H1E,protein_coding,FALSE,0.399024182
chr22,44498064,44498564,501,*,B_Cells,0.356581322,167982,chr22,44666547,44669046,2500,*,gdT,PRR5,protein_coding,FALSE,0.20407042
chr14,64196981,64197481,501,*,B_Cells,0.456469699,343498,chr14,63850983,63853482,2500,*,CD4_Naive,SYNE2,protein_coding,FALSE,-0.165388443
chr3,18438482,18438982,501,*,B_Cells,0.419665825,1635331,chr3,16800651,16803150,2500,*,NK_CD56bright,PLCL2,protein_coding,FALSE,0.240857012
chr19,16326522,16327022,501,*,B_Cells,-0.220122865,1205,chr19,16322817,16325316,2500,*,CD4_CTL,KLF2,protein_coding,FALSE,0.432626004
chr18,24176931,24177431,501,*,B_Cells,0.448332451,183658,chr18,23990773,23993272,2500,*,Treg,TTC39C,protein_coding,FALSE,-0.156148508
chr12,89354505,89355005,501,*,B_Cells,0.421367129,6773,chr12,89345232,89347731,2500,*,cDC2,DUSP6,protein_coding,FALSE,-0.253122669
chr16,29148915,29149415,501,*,B_Cells,-0.241534874,306004,chr16,28840411,28842910,2500,*,CD14_Mono,TUFM,protein_coding,FALSE,-0.155453982
chr19,22633997,22634497,501,*,B_Cells,0.36570767,2964701,chr19,19666796,19669295,2500,*,B_intermediate,ZNF101,protein_coding,FALSE,-0.137228683
chr19,39409285,39409785,501,*,B_Cells,-0.203534573,1972,chr19,39404813,39407312,2500,*,CD4_TEM,ZFP36,protein_coding,FALSE,0.221004386
chr5,14154975,14155475,501,*,B_Cells,0.41553904,3800772,chr5,10351703,10354202,2500,*,CD4_Naive,MARCH6,protein_coding,FALSE,-0.182092677
chr14,103480490,103480990,501,*,B_Cells,0.440239641,78905,chr14,103559896,103562395,2500,*,Treg,KLC1,protein_coding,FALSE,-0.141999886
chr1,159055268,159055768,501,*,B_Cells,0.460432271,54800,chr1,158997968,159000467,2500,*,CD16_Mono,IFI16,protein_coding,FALSE,-0.195587749
chr9,124800528,124801028,501,*,B_Cells,0.354687214,343544,chr9,125144573,125147072,2500,*,CD4_CTL,PPP6C,protein_coding,FALSE,0.148383109
chrX,83635019,83635519,501,*,B_Cells,0.267524896,4274135,chrX,79358384,79360883,2500,*,CD4_TCM,ITM2A,protein_coding,FALSE,0.135864661
chr1,206925287,206925787,501,*,B_Cells,-0.25141496,20401,chr1,206902386,206904885,2500,*,B_naive,FCMR,protein_coding,FALSE,-0.14771879
chr1,174799423,174799923,501,*,B_Cells,0.219044844,197239,chr1,174997163,174999662,2500,*,Treg,CACYBP,protein_coding,FALSE,0.138660991
chr11,65422603,65423103,501,*,B_Cells,-0.210617734,0,chr11,65420774,65423273,2500,*,Treg,NEAT1,lincRNA,FALSE,-0.346979145
chr15,75069456,75069956,501,*,B_Cells,0.364247582,149165,chr15,74917791,74920290,2500,*,CD16_Mono,COX5A,protein_coding,FALSE,-0.127318401
chr1,115975978,115976478,501,*,B_Cells,-0.201073666,394189,chr1,116370668,116373167,2500,*,CD14_Mono,ATP1A1,protein_coding,FALSE,0.130274081
chr1,48793800,48794300,501,*,B_Cells,0.284786969,1459503,chr1,47331797,47334296,2500,*,Treg,CMPK1,protein_coding,FALSE,0.184210838
chr5,10699979,10700479,501,*,B_Cells,-0.224315156,345776,chr5,10351703,10354202,2500,*,CD4_Naive,MARCH6,protein_coding,FALSE,-0.182092677
chr12,26878752,26879252,501,*,B_Cells,-0.235144551,2619587,chr12,29498840,29501339,2500,*,CD16_Mono,TMTC1,protein_coding,FALSE,0.15698231
chr3,151278175,151278675,501,*,B_Cells,0.418771982,536548,chr3,150739127,150741626,2500,*,CD16_Mono,SIAH2,protein_coding,FALSE,0.125917938
chr3,114451098,114451598,501,*,B_Cells,-0.185499194,173685,chr3,114274913,114277412,2500,*,gdT,TIGIT,protein_coding,FALSE,0.332638692
chr1,199400298,199400798,501,*,B_Cells,0.481363072,761127,chr1,198636671,198639170,2500,*,gdT,PTPRC,protein_coding,FALSE,-0.145030545
chr12,110727719,110728219,501,*,B_Cells,-0.221881965,7539,chr12,110717680,110720179,2500,*,CD16_Mono,PPP1CC,protein_coding,FALSE,-0.173153818
chr18,32884506,32885006,501,*,B_Cells,0.315529665,865634,chr18,32016372,32018871,2500,*,CD4_CTL,RNF125,protein_coding,FALSE,-0.143909001
chr20,63949039,63949539,501,*,B_Cells,-0.138582644,121641,chr20,64071181,64073680,2500,*,CD16_Mono,RGS19,protein_coding,FALSE,-0.156469393
chr17,78748697,78749197,501,*,B_Cells,-0.210995292,74149,chr17,78672048,78674547,2500,*,CD14_Mono,CYTH1,protein_coding,FALSE,0.178535523
chr1,98871429,98871929,501,*,B_Cells,0.280581788,1471095,chr1,100343025,100345524,2500,*,CD8_TEM,CDC14A,protein_coding,FALSE,-0.127476559
chr16,54929026,54929526,501,*,B_Cells,0.285671178,1494549,chr16,53431977,53434476,2500,*,CD4_CTL,RBL2,protein_coding,FALSE,0.152557995
chr1,4007344,4007844,501,*,B_Cells,0.41338918,1615069,chr1,2389775,2392274,2500,*,CD14_Mono,RER1,protein_coding,FALSE,-0.133915823
chr5,139670240,139670740,501,*,B_Cells,0.265655546,435036,chr5,140105777,140108276,2500,*,CD4_CTL,PURA,protein_coding,FALSE,-0.174778226
chr9,6080130,6080630,501,*,B_Cells,-0.197234244,330520,chr9,6411151,6413650,2500,*,Treg,UHRF2,protein_coding,FALSE,-0.184052949
chr21,45642899,45643399,501,*,B_Cells,0.341937163,452697,chr21,46096097,46098596,2500,*,CD4_CTL,COL6A2,protein_coding,FALSE,-0.164293371
chr21,44196171,44196671,501,*,B_Cells,0.398759022,422006,chr21,43771665,43774164,2500,*,B_intermediate,CSTB,LRG_gene,FALSE,0.196880373
chr13,23384052,23384552,501,*,B_Cells,0.252767404,1914971,chr13,25299524,25302023,2500,*,Treg,NUP58,protein_coding,FALSE,-0.209322574
chr12,96407550,96408050,501,*,B_Cells,-0.143650703,128789,chr12,96276261,96278760,2500,*,CD4_Naive,CDK17,protein_coding,FALSE,-0.175792931
chr4,25880100,25880600,501,*,B_Cells,-0.22567025,8302408,chr4,17575192,17577691,2500,*,CD14_Mono,LAP3,protein_coding,FALSE,-0.217490948
chr10,103490563,103491063,501,*,B_Cells,-0.26706423,43277,chr10,103444786,103447285,2500,*,CD14_Mono,CALHM2,protein_coding,FALSE,-0.136220481
chr19,6522256,6522756,501,*,B_Cells,-0.156763971,149323,chr19,6370433,6372932,2500,*,Treg,ALKBH7,protein_coding,FALSE,0.151901624
chr6,27890602,27891102,501,*,B_Cells,-0.157244406,757060,chr6,27131042,27133541,2500,*,CD8_TCM,HIST1H2AG,protein_coding,FALSE,-0.1377136
chr1,7704397,7704897,501,*,B_Cells,0.302055822,247393,chr1,7952291,7954790,2500,*,CD14_Mono,PARK7,protein_coding,FALSE,-0.140525994
chr21,42227943,42228443,501,*,B_Cells,-0.126528401,862512,chr21,43090956,43093455,2500,*,CD14_Mono,U2AF1,protein_coding,FALSE,0.164368761
chr21,42799862,42800362,501,*,B_Cells,0.342602307,290593,chr21,43090956,43093455,2500,*,CD14_Mono,U2AF1,protein_coding,FALSE,0.164368761
chr22,29167293,29167793,501,*,B_Cells,0.314223283,372238,chr22,28792555,28795054,2500,*,CD8_TEM,XBP1,protein_coding,FALSE,0.178073389
chr9,111892035,111892535,501,*,B_Cells,-0.22299598,2230,chr9,111894766,111897265,2500,*,B_intermediate,UGCG,protein_coding,FALSE,-0.306228569
chr17,41786578,41787078,501,*,B_Cells,0.229823943,31471,chr17,41752607,41755106,2500,*,CD16_Mono,JUP,LRG_gene,FALSE,0.32900197
chr2,233100558,233101058,501,*,B_Cells,0.271370942,40091,chr2,233057967,233060466,2500,*,CD4_CTL,INPP5D,protein_coding,FALSE,-0.138996875
chr3,58116129,58116629,501,*,B_Cells,0.227441291,544266,chr3,57569363,57571862,2500,*,cDC2,ARF4,protein_coding,FALSE,-0.349679227
chr3,72756830,72757330,501,*,B_Cells,0.318145306,15184967,chr3,57569363,57571862,2500,*,cDC2,ARF4,protein_coding,FALSE,-0.349679227
chr11,65508041,65508541,501,*,B_Cells,-0.249017718,4627,chr11,65500914,65503413,2500,*,cDC2,MALAT1,misc_RNA,FALSE,-0.621562866
chr14,106539647,106540147,501,*,B_Cells,0.271376334,204065,chr14,106333082,106335581,2500,*,B_naive,IGHV3-30,IG_V_gene,FALSE,0.294319574
chr1,117656137,117656637,501,*,B_Cells,-0.1395016,1282969,chr1,116370668,116373167,2500,*,CD14_Mono,ATP1A1,protein_coding,FALSE,0.130274081
chr2,100394097,100394597,501,*,B_Cells,-0.140840565,874621,chr2,101269219,101271718,2500,*,CD16_Mono,RNF149,protein_coding,FALSE,-0.163799577
chr7,143085091,143085591,501,*,B_Cells,0.323541685,156501,chr7,143242093,143244592,2500,*,CD14_Mono,GSTK1,protein_coding,FALSE,-0.14161912
chr18,48868881,48869381,501,*,B_Cells,0.309679153,48471,chr18,48917853,48920352,2500,*,CD14_Mono,SMAD7,protein_coding,FALSE,0.13021258
chr1,87449529,87450029,501,*,B_Cells,-0.205338035,1102205,chr1,86344824,86347323,2500,*,CD8_Naive,ODF2L,protein_coding,FALSE,-0.139446884
chr12,64679659,64680159,501,*,B_Cells,-0.265239991,31285,chr12,64711445,64713944,2500,*,CD16_Mono,GNS,protein_coding,FALSE,0.132375697
chr2,38835858,38836358,501,*,B_Cells,0.322250479,91759,chr2,38741599,38744098,2500,*,B_naive,SRSF7,protein_coding,FALSE,-0.148352465
chr14,99683823,99684323,501,*,B_Cells,0.171966935,514036,chr14,99167287,99169786,2500,*,CD8_TEM,BCL11B,protein_coding,FALSE,-0.153054145
chr2,60972236,60972736,501,*,B_Cells,-0.160247933,90215,chr2,60879521,60882020,2500,*,CD16_Mono,REL,protein_coding,FALSE,0.157815332
chr6,167098748,167099248,501,*,B_Cells,0.396326011,10558,chr6,167109807,167112306,2500,*,CD4_TEM,CCR6,protein_coding,FALSE,0.140065651
chr9,130038063,130038563,501,*,B_Cells,-0.17773817,862011,chr9,129173552,129176051,2500,*,MAIT,IER5L,protein_coding,FALSE,-0.190883122
chr11,114187157,114187657,501,*,B_Cells,0.372352863,127064,chr11,114057593,114060092,2500,*,gdT,ZBTB16,protein_coding,FALSE,-0.245093332
chr4,155758732,155759232,501,*,B_Cells,0.25442402,2056732,chr4,153699500,153701999,2500,*,CD14_Mono,TLR2,protein_coding,FALSE,0.155746495
chr2,232955759,232956259,501,*,B_Cells,0.456698788,101707,chr2,233057967,233060466,2500,*,CD4_CTL,INPP5D,protein_coding,FALSE,-0.138996875
chr9,37409075,37409575,501,*,B_Cells,0.156852589,1217719,chr9,36188856,36191355,2500,*,CD14_Mono,CLTA,protein_coding,FALSE,-0.150095715
chr16,8729716,8730216,501,*,B_Cells,0.456767208,120725,chr16,8850942,8853441,2500,*,CD8_Naive,CARHSP1,protein_coding,FALSE,0.125878806
chr6,32622415,32622915,501,*,B_Cells,0.28536172,196917,chr6,32819833,32822332,2500,*,CD4_CTL,TAP2,protein_coding,FALSE,0.16283924
chrX,17736995,17737495,501,*,B_Cells,0.370703896,1910689,chrX,15823806,15826305,2500,*,CD14_Mono,AP1S2,protein_coding,FALSE,-0.178360062
chr5,134543998,134544498,501,*,B_Cells,0.315312861,19186,chr5,134522312,134524811,2500,*,Treg,JADE2,protein_coding,TRUE,0.136314558
chr10,62051012,62051512,501,*,B_Cells,-0.193899508,129522,chr10,62181035,62183534,2500,*,Treg,RTKN2,protein_coding,FALSE,0.1459713
chr1,159076614,159077114,501,*,B_Cells,-0.151723137,76146,chr1,158997968,159000467,2500,*,CD16_Mono,IFI16,protein_coding,FALSE,-0.195587749
chr6,27814678,27815178,501,*,B_Cells,-0.152186726,681136,chr6,27131042,27133541,2500,*,CD8_TCM,HIST1H2AG,protein_coding,FALSE,-0.1377136
chr6,79537262,79537762,501,*,B_Cells,0.244093039,335517,chr6,79199245,79201744,2500,*,CD4_TEM,HMGN3,protein_coding,FALSE,-0.132255479
chr10,14185497,14185997,501,*,B_Cells,0.357876996,330559,chr10,14516557,14519056,2500,*,CD8_TCM,FAM107B,protein_coding,FALSE,0.22346599
chr1,100184479,100184979,501,*,B_Cells,0.381962949,158045,chr1,100343025,100345524,2500,*,CD8_TEM,CDC14A,protein_coding,FALSE,-0.127476559
chr12,96037397,96037897,501,*,B_Cells,-0.234111854,36069,chr12,95998828,96001327,2500,*,B_intermediate,LTA4H,protein_coding,FALSE,-0.296965128
chr4,9691609,9692109,501,*,B_Cells,0.249639348,2975054,chr4,6714055,6716554,2500,*,CD4_Naive,BLOC1S4,protein_coding,FALSE,0.139085132
chr6,137873190,137873690,501,*,B_Cells,0.345216966,5502,chr6,137865188,137867687,2500,*,CD4_TEM,TNFAIP3,protein_coding,FALSE,0.226086657
chr4,184805361,184805861,501,*,B_Cells,-0.185650983,49266,chr4,184753595,184756094,2500,*,CD14_Mono,ACSL1,protein_coding,FALSE,0.415363041
chr14,61889922,61890422,501,*,B_Cells,0.333115353,193909,chr14,61693513,61696012,2500,*,CD14_Mono,HIF1A,protein_coding,FALSE,0.218949048
chr22,20299375,20299875,501,*,B_Cells,0.397390076,182937,chr22,20113938,20116437,2500,*,NK_CD56bright,RANBP1,protein_coding,FALSE,-0.131730284
chr12,132558836,132559336,501,*,B_Cells,-0.250010823,1686457,chr12,130869879,130872378,2500,*,CD16_Mono,RAN,protein_coding,FALSE,-0.151081984
chr4,2696403,2696903,501,*,B_Cells,0.298424419,448471,chr4,2245432,2247931,2500,*,Treg,MXD4,protein_coding,FALSE,-0.15632171
chr19,33777930,33778430,501,*,B_Cells,0.431513888,477496,chr19,33297934,33300433,2500,*,CD14_Mono,CEBPA,LRG_gene,FALSE,-0.204928202
chr2,105800992,105801492,501,*,B_Cells,0.448180414,2645068,chr2,108446561,108449060,2500,*,Treg,GCC2,protein_coding,FALSE,0.161042718
chr7,98400934,98401434,501,*,B_Cells,0.395746831,148055,chr7,98250379,98252878,2500,*,CD14_Mono,BRI3,protein_coding,FALSE,-0.275488516
chr20,63941660,63942160,501,*,B_Cells,-0.165339898,129020,chr20,64071181,64073680,2500,*,CD16_Mono,RGS19,protein_coding,FALSE,-0.156469393
chr18,55423460,55423960,501,*,B_Cells,-0.239524956,200762,chr18,55220198,55222697,2500,*,B_intermediate,TCF4,protein_coding,FALSE,-0.581608122
chr7,141649380,141649880,501,*,B_Cells,-0.188372818,914868,chr7,140732012,140734511,2500,*,CD4_Naive,BRAF,LRG_gene,FALSE,-0.135150647
chr4,140151919,140152419,501,*,B_Cells,0.307638931,4943512,chr4,145095932,145098431,2500,*,B_intermediate,ABCE1,protein_coding,FALSE,0.143416874
chr6,13526671,13527171,501,*,B_Cells,0.259333491,168341,chr6,13355830,13358329,2500,*,NK_CD56bright,GFOD1,protein_coding,FALSE,0.229357517
chr21,33380479,33380979,501,*,B_Cells,-0.243299401,19916,chr21,33400896,33403395,2500,*,CD16_Mono,IFNGR2,LRG_gene,FALSE,0.167932453
chr10,6050707,6051207,501,*,B_Cells,0.224800814,91726,chr10,6142934,6145433,2500,*,CD16_Mono,PFKFB3,protein_coding,FALSE,0.1936301
